Id	Ref_Name	Language_Type	Part2B	Part2T	Part1	Scope			Comment
vah	Varhadi-Nagpuri	L				I			
vai	Vai	L	vai	vai		I			
vaj	Sekele	L				I			
val	Vehes	L				I			
vam	Vanimo	L				I			
van	Valman	L				I			
vao	Vao	L				I			
vap	Vaiphei	L				I			
var	Huarijio	L				I			
vas	Vasavi	L				I			
vau	Vanuma	L				I			
vav	Varli	L				I			
vay	Wayu	L				I			
vbb	Southeast Babar	L				I			
vbk	Southwestern Bontok	L				I			
vec	Venetian	L				I			
ved	Veddah	L				I			
vel	Veluws	L				I			
vem	Vemgo-Mabas	L				I			
ven	Venda	L	ven	ven	ve	I			
veo	Ventureño	E				I			
vep	Veps	L				I			
ver	Mom Jango	L				I			
vgr	Vaghri	L				I			
vgt	Vlaamse Gebarentaal	L				I			
vic	Virgin Islands Creole English	L				I			
vid	Vidunda	L				I			
vie	Vietnamese	L	vie	vie	vi	I			
vif	Vili	L				I			
vig	Viemo	L				I			
vil	Vilela	L				I			
vin	Vinza	L				I			
vis	Vishavan	L				I			
vit	Viti	L				I			
viv	Iduna	L				I			
vka	Kariyarra	E				I			
vkj	Kujarge	L				I			
vkk	Kaur	L				I			
vkl	Kulisusu	L				I			
vkm	Kamakan	E				I			
vkn	Koro Nulu	L				I			
vko	Kodeoha	L				I			
vkp	Korlai Creole Portuguese	L				I			
vkt	Tenggarong Kutai Malay	L				I			
vku	Kurrama	L				I			
vkz	Koro Zuba	L				I			
vlp	Valpei	L				I			
vls	Vlaams	L				I			
vma	Martuyhunira	L				I			
vmb	Barbaram	E				I			
vmc	Juxtlahuaca Mixtec	L				I			
vmd	Mudu Koraga	L				I			
vme	East Masela	L				I			
vmf	Mainfränkisch	L				I			
vmg	Lungalunga	L				I			
vmh	Maraghei	L				I			
vmi	Miwa	E				I			
vmj	Ixtayutla Mixtec	L				I			
vmk	Makhuwa-Shirima	L				I			
vml	Malgana	E				I			
vmm	Mitlatongo Mixtec	L				I			
vmp	Soyaltepec Mazatec	L				I			
vmq	Soyaltepec Mixtec	L				I			
vmr	Marenje	L				I			
vms	Moksela	E				I			
vmu	Muluridyi	E				I			
vmv	Valley Maidu	E				I			
vmw	Makhuwa	L				I			
vmx	Tamazola Mixtec	L				I			
vmy	Ayautla Mazatec	L				I			
vmz	Mazatlán Mazatec	L				I			
vnk	Vano	L				I			
vnm	Vinmavis	L				I			
vnp	Vunapu	L				I			
vol	Volapük	C	vol	vol	vo	I			
vor	Voro	L				I			
vot	Votic	L	vot	vot		I			
vra	Vera'a	L				I			
vro	Võro	L				I			
vrs	Varisi	L				I			
vrt	Burmbar	L				I			
vsi	Moldova Sign Language	L				I			
vsl	Venezuelan Sign Language	L				I			
vsv	Valencian Sign Language	L				I			
vto	Vitou	L				I			
vum	Vumbu	L				I			
vun	Vunjo	L				I			
vut	Vute	L				I			
vwa	Awa (China)	L				I			
waa	Walla Walla	L				I			
wab	Wab	L				I			
wac	Wasco-Wishram	E				I			
wad	Wamesa	L				I			
wae	Walser	L				I			
waf	Wakoná	E				I			
wag	Wa'ema	L				I			
wah	Watubela	L				I			
wai	Wares	L				I			
waj	Waffa	L				I			
wal	Wolaytta	L	wal	wal		I			
wam	Wampanoag	E				I			
wan	Wan	L				I			
wao	Wappo	E				I			
wap	Wapishana	L				I			
waq	Wagiman	L				I			
war	Waray (Philippines)	L	war	war		I			
was	Washo	L	was	was		I			
wat	Kaninuwa	L				I			
wau	Waurá	L				I			
wav	Waka	L				I			
waw	Waiwai	L				I			
wax	Watam	L				I			
way	Wayana	L				I			
waz	Wampur	L				I			
wba	Warao	L				I			
wbb	Wabo	L				I			
wbe	Waritai	L				I			
wbf	Wara	L				I			
wbh	Wanda	L				I			
wbi	Vwanji	L				I			
wbj	Alagwa	L				I			
wbk	Waigali	L				I			
wbl	Wakhi	L				I			
wbm	Wa	L				I			
wbp	Warlpiri	L				I			
wbq	Waddar	L				I			
wbr	Wagdi	L				I			
wbs	West Bengal Sign Language	L				I			
wbt	Warnman	L				I			
wbv	Wajarri	L				I			
wbw	Woi	L				I			
wca	Yanomámi	L				I			
wci	Waci Gbe	L				I			
wdd	Wandji	L				I			
wdg	Wadaginam	L				I			
wdj	Wadjiginy	L				I			
wdk	Wadikali	E				I			
wdt	Wendat	L				I			
wdu	Wadjigu	E				I			
wdy	Wadjabangayi	E				I			
wea	Wewaw	E				I			
wec	Wè Western	L				I			
wed	Wedau	L				I			
weg	Wergaia	L				I			
weh	Weh	L				I			
wei	Kiunum	L				I			
wem	Weme Gbe	L				I			
weo	Wemale	L				I			
wep	Westphalien	L				I			
wer	Weri	L				I			
wes	Cameroon Pidgin	L				I			
wet	Perai	L				I			
weu	Rawngtu Chin	L				I			
wew	Wejewa	L				I			
wfg	Yafi	L				I			
wga	Wagaya	E				I			
wgb	Wagawaga	L				I			
wgg	Wangkangurru	E				I			
wgi	Wahgi	L				I			
wgo	Waigeo	L				I			
wgu	Wirangu	E				I			
wgy	Warrgamay	L				I			
wha	Sou Upaa	L				I			
whg	North Wahgi	L				I			
whk	Wahau Kenyah	L				I			
whu	Wahau Kayan	L				I			
wib	Southern Toussian	L				I			
wic	Wichita	E				I			
wie	Wik-Epa	E				I			
wif	Wik-Keyangan	E				I			
wig	Wik Ngathan	L				I			
wih	Wik-Me'anha	L				I			
wii	Minidien	L				I			
wij	Wik-Iiyanh	L				I			
wik	Wikalkan	L				I			
wil	Wilawila	E				I			
wim	Wik-Mungkan	L				I			
win	Ho-Chunk	L				I			
wir	Wiraféd	E				I			
wiu	Wiru	L				I			
wiv	Vitu	L				I			
wiy	Wiyot	E				I			
wja	Waja	L				I			
wji	Warji	L				I			
wka	Kw'adza	E				I			
wkb	Kumbaran	L				I			
wkd	Wakde	L				I			
wkl	Kalanadi	L				I			
wkr	Keerray-Woorroong	L				I			
wku	Kunduvadi	L				I			
wkw	Wakawaka	E				I			
wky	Wangkayutyuru	E				I			
wla	Walio	L				I			
wlc	Mwali Comorian	L				I			
wle	Wolane	L				I			
wlg	Kunbarlang	L				I			
wlh	Welaun	L				I			
wli	Waioli	L				I			
wlk	Wailaki	E				I			
wll	Wali (Sudan)	L				I			
wlm	Middle Welsh	H				I			
wln	Walloon	L	wln	wln	wa	I			
wlo	Wolio	L				I			
wlr	Wailapa	L				I			
wls	Wallisian	L				I			
wlu	Wuliwuli	E				I			
wlv	Wichí Lhamtés Vejoz	L				I			
wlw	Walak	L				I			
wlx	Wali (Ghana)	L				I			
wly	Waling	E				I			
wma	Mawa (Nigeria)	E				I			
wmb	Wambaya	L				I			
wmc	Wamas	L				I			
wmd	Mamaindé	L				I			
wme	Wambule	L				I			
wmg	Western Minyag	L				I			
wmh	Waima'a	L				I			
wmi	Wamin	E				I			
wmm	Maiwa (Indonesia)	L				I			
wmn	Waamwang	E				I			
wmo	Wom (Papua New Guinea)	L				I			
wms	Wambon	L				I			
wmt	Walmajarri	L				I			
wmw	Mwani	L				I			
wmx	Womo	L				I			
wnb	Wanambre	L				I			
wnc	Wantoat	L				I			
wnd	Wandarang	E				I			
wne	Waneci	L				I			
wng	Wanggom	L				I			
wni	Ndzwani Comorian	L				I			
wnk	Wanukaka	L				I			
wnm	Wanggamala	E				I			
wnn	Wunumara	E				I			
wno	Wano	L				I			
wnp	Wanap	L				I			
wnu	Usan	L				I			
wnw	Wintu	L				I			
wny	Wanyi	L				I			
woa	Kuwema	L				I			
wob	Wè Northern	L				I			
woc	Wogeo	L				I			
wod	Wolani	L				I			
woe	Woleaian	L				I			
wof	Gambian Wolof	L				I			
wog	Wogamusin	L				I			
woi	Kamang	L				I			
wok	Longto	L				I			
wol	Wolof	L	wol	wol	wo	I			
wom	Wom (Nigeria)	L				I			
won	Wongo	L				I			
woo	Manombai	L				I			
wor	Woria	L				I			
wos	Hanga Hundi	L				I			
wow	Wawonii	L				I			
woy	Weyto	E				I			
wpc	Maco	L				I			
wrb	Waluwarra	E				I			
wrg	Warungu	E				I			
wrh	Wiradjuri	E				I			
wri	Wariyangga	E				I			
wrk	Garrwa	L				I			
wrl	Warlmanpa	L				I			
wrm	Warumungu	L				I			
wrn	Warnang	L				I			
wro	Worrorra	E				I			
wrp	Waropen	L				I			
wrr	Wardaman	L				I			
wrs	Waris	L				I			
wru	Waru	L				I			
wrv	Waruna	L				I			
wrw	Gugu Warra	E				I			
wrx	Wae Rana	L				I			
wry	Merwari	L				I			
wrz	Waray (Australia)	E				I			
wsa	Warembori	L				I			
wsg	Adilabad Gondi	L				I			
wsi	Wusi	L				I			
wsk	Waskia	L				I			
wsr	Owenia	L				I			
wss	Wasa	L				I			
wsu	Wasu	E				I			
wsv	Wotapuri-Katarqalai	E				I			
wtf	Watiwa	L				I			
wth	Wathawurrung	E				I			
wti	Berta	L				I			
wtk	Watakataui	L				I			
wtm	Mewati	L				I			
wtw	Wotu	L				I			
wua	Wikngenchera	L				I			
wub	Wunambal	L				I			
wud	Wudu	L				I			
wuh	Wutunhua	L				I			
wul	Silimo	L				I			
wum	Wumbvu	L				I			
wun	Bungu	L				I			
wur	Wurrugu	E				I			
wut	Wutung	L				I			
wuu	Wu Chinese	L				I			
wuv	Wuvulu-Aua	L				I			
wux	Wulna	L				I			
wuy	Wauyai	L				I			
wwa	Waama	L				I			
wwb	Wakabunga	E				I			
wwo	Wetamut	L				I			
wwr	Warrwa	E				I			
www	Wawa	L				I			
wxa	Waxianghua	L				I			
wxw	Wardandi	E				I			
wyb	Wangaaybuwan-Ngiyambaa	L				I			
wyi	Woiwurrung	E				I			
wym	Wymysorys	L				I			
wyn	Wyandot	L				I			
wyr	Wayoró	L				I			
wyy	Western Fijian	L				I			
xaa	Andalusian Arabic	H				I			
xab	Sambe	L				I			
xac	Kachari	L				I			
xad	Adai	E				I			
xae	Aequian	A				I			
xag	Aghwan	A				I			
xai	Kaimbé	E				I			
xaj	Ararandewára	E				I			
xak	Máku	E				I			
xal	Kalmyk	L	xal	xal		I			
xam	ǀXam	E				I			
xan	Xamtanga	L				I			
xao	Khao	L				I			
xap	Apalachee	E				I			
xaq	Aquitanian	A				I			
xar	Karami	E				I			
xas	Kamas	E				I			
xat	Katawixi	L				I			
xau	Kauwera	L				I			
xav	Xavánte	L				I			
xaw	Kawaiisu	L				I			
xay	Kayan Mahakam	L				I			
xbb	Lower Burdekin	E				I			
xbc	Bactrian	A				I			
xbd	Bindal	E				I			
xbe	Bigambal	E				I			
xbg	Bunganditj	E				I			
xbi	Kombio	L				I			
xbj	Birrpayi	E				I			
xbm	Middle Breton	H				I			
xbn	Kenaboi	E				I			
xbo	Bolgarian	H				I			
xbp	Bibbulman	E				I			
xbr	Kambera	L				I			
xbw	Kambiwá	E				I			
xby	Batjala	L				I			
xcb	Cumbric	H				I			
xcc	Camunic	A				I			
xce	Celtiberian	A				I			
xcg	Cisalpine Gaulish	A				I			
xch	Chemakum	E				I			
xcl	Classical Armenian	H				I			
xcm	Comecrudo	E				I			
xcn	Cotoname	E				I			
xco	Chorasmian	A				I			
xcr	Carian	A				I			
xct	Classical Tibetan	H				I			
xcu	Curonian	H				I			
xcv	Chuvantsy	E				I			
xcw	Coahuilteco	E				I			
xcy	Cayuse	E				I			
xda	Darkinyung	L				I			
xdc	Dacian	A				I			
xdk	Dharuk	E				I			
xdm	Edomite	A				I			
xdo	Kwandu	L				I			
xdq	Kaitag	L				I			
xdy	Malayic Dayak	L				I			
xeb	Eblan	A				I			
xed	Hdi	L				I			
xeg	ǁXegwi	E				I			
xel	Kelo	L				I			
xem	Kembayan	L				I			
xep	Epi-Olmec	A				I			
xer	Xerénte	L				I			
xes	Kesawai	L				I			
xet	Xetá	L				I			
xeu	Keoru-Ahia	L				I			
xfa	Faliscan	A				I			
xga	Galatian	A				I			
xgb	Gbin	E				I			
xgd	Gudang	E				I			
xgf	Gabrielino-Fernandeño	E				I			
xgg	Goreng	E				I			
xgi	Garingbal	E				I			
xgl	Galindan	H				I			
xgm	Dharumbal	E				I			
xgr	Garza	E				I			
xgu	Unggumi	L				I			
xgw	Guwa	E				I			
xha	Harami	A				I			
xhc	Hunnic	A				I			
xhd	Hadrami	A				I			
xhe	Khetrani	L				I			
xhm	Middle Khmer (1400 to 1850 CE)	H				I			
xho	Xhosa	L	xho	xho	xh	I			
xhr	Hernican	A				I			
xht	Hattic	A				I			
xhu	Hurrian	A				I			
xhv	Khua	L				I			
xib	Iberian	A				I			
xii	Xiri	L				I			
xil	Illyrian	A				I			
xin	Xinca	E				I			
xir	Xiriâna	E				I			
xis	Kisan	L				I			
xiv	Indus Valley Language	A				I			
xiy	Xipaya	L				I			
xjb	Minjungbal	E				I			
xjt	Jaitmatang	E				I			
xka	Kalkoti	L				I			
xkb	Northern Nago	L				I			
xkc	Kho'ini	L				I			
xkd	Mendalam Kayan	L				I			
xke	Kereho	L				I			
xkf	Khengkha	L				I			
xkg	Kagoro	L				I			
xki	Kenyan Sign Language	L				I			
xkj	Kajali	L				I			
xkk	Kachok	L				I			
xkl	Mainstream Kenyah	L				I			
xkn	Kayan River Kayan	L				I			
xko	Kiorr	L				I			
xkp	Kabatei	L				I			
xkq	Koroni	L				I			
xkr	Xakriabá	E				I			
xks	Kumbewaha	L				I			
xkt	Kantosi	L				I			
xku	Kaamba	L				I			
xkv	Kgalagadi	L				I			
xkw	Kembra	L				I			
xkx	Karore	L				I			
xky	Uma' Lasan	L				I			
xkz	Kurtokha	L				I			
xla	Kamula	L				I			
xlb	Loup B	E				I			
xlc	Lycian	A				I			
xld	Lydian	A				I			
xle	Lemnian	A				I			
xlg	Ligurian (Ancient)	A				I			
xli	Liburnian	A				I			
xln	Alanic	A				I			
xlo	Loup A	E				I			
xlp	Lepontic	A				I			
xls	Lusitanian	A				I			
xlu	Cuneiform Luwian	A				I			
xly	Elymian	A				I			
xma	Mushungulu	L				I			
xmb	Mbonga	L				I			
xmc	Makhuwa-Marrevone	L				I			
xmd	Mbudum	L				I			
xme	Median	A				I			
xmf	Mingrelian	L				I			
xmg	Mengaka	L				I			
xmh	Kugu-Muminh	L				I			
xmj	Majera	L				I			
xmk	Ancient Macedonian	A				I			
xml	Malaysian Sign Language	L				I			
xmm	Manado Malay	L				I			
xmn	Manichaean Middle Persian	H				I			
xmo	Morerebi	L				I			
xmp	Kuku-Mu'inh	E				I			
xmq	Kuku-Mangk	E				I			
xmr	Meroitic	A				I			
xms	Moroccan Sign Language	L				I			
xmt	Matbat	L				I			
xmu	Kamu	E				I			
xmv	Antankarana Malagasy	L				I			
xmw	Tsimihety Malagasy	L				I			
xmx	Salawati	L				I			
xmy	Mayaguduna	L				I			
xmz	Mori Bawah	L				I			
xna	Ancient North Arabian	A				I			
xnb	Kanakanabu	L				I			
xng	Middle Mongolian	H				I			
xnh	Kuanhua	L				I			
xni	Ngarigu	E				I			
xnj	Ngoni (Tanzania)	L				I			
xnk	Nganakarti	E				I			
xnm	Ngumbarl	E				I			
xnn	Northern Kankanay	L				I			
xno	Anglo-Norman	H				I			
xnq	Ngoni (Mozambique)	L				I			
xnr	Kangri	L				I			
xns	Kanashi	L				I			
xnt	Narragansett	E				I			
xnu	Nukunul	E				I			
xny	Nyiyaparli	L				I			
xnz	Kenzi	L				I			
xoc	O'chi'chi'	E				I			
xod	Kokoda	L				I			
xog	Soga	L				I			
xoi	Kominimung	L				I			
xok	Xokleng	L				I			
xom	Komo (Sudan)	L				I			
xon	Konkomba	L				I			
xoo	Xukurú	E				I			
xop	Kopar	L				I			
xor	Korubo	L				I			
xow	Kowaki	L				I			
xpa	Pirriya	E				I			
xpb	Northeastern Tasmanian	E				I			
xpc	Pecheneg	H				I			
xpd	Oyster Bay Tasmanian	E				I			
xpe	Liberia Kpelle	L				I			
xpf	Southeast Tasmanian	E				I			
xpg	Phrygian	A				I			
xph	North Midlands Tasmanian	E				I			
xpi	Pictish	H				I			
xpj	Mpalitjanh	E				I			
xpk	Kulina Pano	L				I			
xpl	Port Sorell Tasmanian	E				I			
xpm	Pumpokol	E				I			
xpn	Kapinawá	E				I			
xpo	Pochutec	E				I			
xpp	Puyo-Paekche	A				I			
xpq	Mohegan-Pequot	E				I			
xpr	Parthian	A				I			
xps	Pisidian	A				I			
xpt	Punthamara	E				I			
xpu	Punic	A				I			
xpv	Northern Tasmanian	E				I			
xpw	Northwestern Tasmanian	E				I			
xpx	Southwestern Tasmanian	E				I			
xpy	Puyo	A				I			
xpz	Bruny Island Tasmanian	E				I			
xqa	Karakhanid	H				I			
xqt	Qatabanian	A				I			
xra	Krahô	L				I			
xrb	Eastern Karaboro	L				I			
xrd	Gundungurra	E				I			
xre	Kreye	L				I			
xrg	Minang	E				I			
xri	Krikati-Timbira	L				I			
xrm	Armazic	A				I			
xrn	Arin	E				I			
xrr	Raetic	A				I			
xrt	Aranama-Tamique	E				I			
xru	Marriammu	L				I			
xrw	Karawa	L				I			
xsa	Sabaean	A				I			
xsb	Sambal	L				I			
xsc	Scythian	A				I			
xsd	Sidetic	A				I			
xse	Sempan	L				I			
xsh	Shamang	L				I			
xsi	Sio	L				I			
xsj	Subi	L				I			
xsl	South Slavey	L				I			
xsm	Kasem	L				I			
xsn	Sanga (Nigeria)	L				I			
xso	Solano	E				I			
xsp	Silopi	L				I			
xsq	Makhuwa-Saka	L				I			
xsr	Sherpa	L				I			
xss	Assan	E				I			
xsu	Sanumá	L				I			
xsv	Sudovian	E				I			
xsy	Saisiyat	L				I			
xta	Alcozauca Mixtec	L				I			
xtb	Chazumba Mixtec	L				I			
xtc	Katcha-Kadugli-Miri	L				I			
xtd	Diuxi-Tilantongo Mixtec	L				I			
xte	Ketengban	L				I			
xtg	Transalpine Gaulish	A				I			
xth	Yitha Yitha	E				I			
xti	Sinicahua Mixtec	L				I			
xtj	San Juan Teita Mixtec	L				I			
xtl	Tijaltepec Mixtec	L				I			
xtm	Magdalena Peñasco Mixtec	L				I			
xtn	Northern Tlaxiaco Mixtec	L				I			
xto	Tokharian A	A				I			
xtp	San Miguel Piedras Mixtec	L				I			
xtq	Tumshuqese	H				I			
xtr	Early Tripuri	A				I			
xts	Sindihui Mixtec	L				I			
xtt	Tacahua Mixtec	L				I			
xtu	Cuyamecalco Mixtec	L				I			
xtv	Thawa	E				I			
xtw	Tawandê	L				I			
xty	Yoloxochitl Mixtec	L				I			
xua	Alu Kurumba	L				I			
xub	Betta Kurumba	L				I			
xud	Umiida	E				I			
xug	Kunigami	L				I			
xuj	Jennu Kurumba	L				I			
xul	Ngunawal	E				I			
xum	Umbrian	A				I			
xun	Unggaranggu	E				I			
xuo	Kuo	L				I			
xup	Upper Umpqua	E				I			
xur	Urartian	A				I			
xut	Kuthant	E				I			
xuu	Kxoe	L				I			
xve	Venetic	A				I			
xvi	Kamviri	L				I			
xvn	Vandalic	A				I			
xvo	Volscian	A				I			
xvs	Vestinian	A				I			
xwa	Kwaza	L				I			
xwc	Woccon	E				I			
xwd	Wadi Wadi	E				I			
xwe	Xwela Gbe	L				I			
xwg	Kwegu	L				I			
xwj	Wajuk	E				I			
xwk	Wangkumara	E				I			
xwl	Western Xwla Gbe	L				I			
xwo	Written Oirat	E				I			
xwr	Kwerba Mamberamo	L				I			
xwt	Wotjobaluk	E				I			
xww	Wemba Wemba	E				I			
xxb	Boro (Ghana)	E				I			
xxk	Ke'o	L				I			
xxm	Minkin	E				I			
xxr	Koropó	E				I			
xxt	Tambora	E				I			
xya	Yaygir	E				I			
xyb	Yandjibara	E				I			
xyj	Mayi-Yapi	E				I			
xyk	Mayi-Kulan	E				I			
xyl	Yalakalore	E				I			
xyt	Mayi-Thakurti	E				I			
xyy	Yorta Yorta	L				I			
xzh	Zhang-Zhung	A				I			
xzm	Zemgalian	E				I			
xzp	Ancient Zapotec	H				I			
yaa	Yaminahua	L				I			
yab	Yuhup	L				I			
yac	Pass Valley Yali	L				I			
yad	Yagua	L				I			
yae	Pumé	L				I			
yaf	Yaka (Democratic Republic of Congo)	L				I			
yag	Yámana	L				I			
yah	Yazgulyam	L				I			
yai	Yagnobi	L				I			
yaj	Banda-Yangere	L				I			
yak	Yakama	L				I			
yal	Yalunka	L				I			
yam	Yamba	L				I			
yan	Mayangna	L				I			
yao	Yao	L	yao	yao		I			
yap	Yapese	L	yap	yap		I			
yaq	Yaqui	L				I			
yar	Yabarana	L				I			
yas	Nugunu (Cameroon)	L				I			
yat	Yambeta	L				I			
yau	Yuwana	L				I			
yav	Yangben	L				I			
yaw	Yawalapití	L				I			
yax	Yauma	L				I			
yay	Agwagwune	L				I			
yaz	Lokaa	L				I			
yba	Yala	L				I			
ybb	Yemba	L				I			
ybe	West Yugur	L				I			
ybh	Yakha	L				I			
ybi	Yamphu	L				I			
ybj	Hasha	L				I			
ybk	Bokha	L				I			
ybl	Yukuben	L				I			
ybm	Yaben	L				I			
ybn	Yabaâna	E				I			
ybo	Yabong	L				I			
ybx	Yawiyo	L				I			
yby	Yaweyuha	L				I			
ych	Chesu	L				I			
ycl	Lolopo	L				I			
ycn	Yucuna	L				I			
ycp	Chepya	L				I			
yda	Yanda	E				I			
ydd	Eastern Yiddish	L				I			
yde	Yangum Dey	L				I			
ydg	Yidgha	L				I			
ydk	Yoidik	L				I			
yea	Ravula	L				I			
yec	Yeniche	L				I			
yee	Yimas	L				I			
yei	Yeni	E				I			
yej	Yevanic	L				I			
yel	Yela	L				I			
yer	Tarok	L				I			
yes	Nyankpa	L				I			
yet	Yetfa	L				I			
yeu	Yerukula	L				I			
yev	Yapunda	L				I			
yey	Yeyi	L				I			
yga	Malyangapa	E				I			
ygi	Yiningayi	E				I			
ygl	Yangum Gel	L				I			
ygm	Yagomi	L				I			
ygp	Gepo	L				I			
ygr	Yagaria	L				I			
ygs	Yolŋu Sign Language	L				I			
ygu	Yugul	L				I			
ygw	Yagwoia	L				I			
yha	Baha Buyang	L				I			
yhd	Judeo-Iraqi Arabic	L				I			
yhl	Hlepho Phowa	L				I			
yhs	Yan-nhaŋu Sign Language	L				I			
yia	Yinggarda	L				I			
yid	Yiddish	L	yid	yid	yi	M			
yif	Ache	L				I			
yig	Wusa Nasu	L				I			
yih	Western Yiddish	E				I			
yii	Yidiny	L				I			
yij	Yindjibarndi	L				I			
yik	Dongshanba Lalo	L				I			
yil	Yindjilandji	E				I			
yim	Yimchungru Naga	L				I			
yin	Riang Lai	L				I			
yip	Pholo	L				I			
yiq	Miqie	L				I			
yir	North Awyu	L				I			
yis	Yis	L				I			
yit	Eastern Lalu	L				I			
yiu	Awu	L				I			
yiv	Northern Nisu	L				I			
yix	Axi Yi	L				I			
yiz	Azhe	L				I			
yka	Yakan	L				I			
ykg	Northern Yukaghir	L				I			
yki	Yoke	L				I			
ykk	Yakaikeke	L				I			
ykl	Khlula	L				I			
ykm	Kap	L				I			
ykn	Kua-nsi	L				I			
yko	Yasa	L				I			
ykr	Yekora	L				I			
ykt	Kathu	L				I			
yku	Kuamasi	L				I			
yky	Yakoma	L				I			
yla	Yaul	L				I			
ylb	Yaleba	L				I			
yle	Yele	L				I			
ylg	Yelogu	L				I			
yli	Angguruk Yali	L				I			
yll	Yil	L				I			
ylm	Limi	L				I			
yln	Langnian Buyang	L				I			
ylo	Naluo Yi	L				I			
ylr	Yalarnnga	E				I			
ylu	Aribwaung	L				I			
yly	Nyâlayu	L				I			
ymb	Yambes	L				I			
ymc	Southern Muji	L				I			
ymd	Muda	L				I			
yme	Yameo	E				I			
ymg	Yamongeri	L				I			
ymh	Mili	L				I			
ymi	Moji	L				I			
ymk	Makwe	L				I			
yml	Iamalele	L				I			
ymm	Maay	L				I			
ymn	Yamna	L				I			
ymo	Yangum Mon	L				I			
ymp	Yamap	L				I			
ymq	Qila Muji	L				I			
ymr	Malasar	L				I			
yms	Mysian	A				I			
ymx	Northern Muji	L				I			
ymz	Muzi	L				I			
yna	Aluo	L				I			
ynd	Yandruwandha	E				I			
yne	Lang'e	L				I			
yng	Yango	L				I			
ynk	Naukan Yupik	L				I			
ynl	Yangulam	L				I			
ynn	Yana	E				I			
yno	Yong	L				I			
ynq	Yendang	L				I			
yns	Yansi	L				I			
ynu	Yahuna	E				I			
yob	Yoba	E				I			
yog	Yogad	L				I			
yoi	Yonaguni	L				I			
yok	Yokuts	L				I			
yol	Yola	E				I			
yom	Yombe	L				I			
yon	Yongkom	L				I			
yor	Yoruba	L	yor	yor	yo	I			
yot	Yotti	L				I			
yox	Yoron	L				I			
yoy	Yoy	L				I			
ypa	Phala	L				I			
ypb	Labo Phowa	L				I			
ypg	Phola	L				I			
yph	Phupha	L				I			
ypm	Phuma	L				I			
ypn	Ani Phowa	L				I			
ypo	Alo Phola	L				I			
ypp	Phupa	L				I			
ypz	Phuza	L				I			
yra	Yerakai	L				I			
yrb	Yareba	L				I			
yre	Yaouré	L				I			
yrk	Nenets	L				I			
yrl	Nhengatu	L				I			
yrm	Yirrk-Mel	L				I			
yrn	Yerong	L				I			
yro	Yaroamë	L				I			
yrs	Yarsun	L				I			
yrw	Yarawata	L				I			
yry	Yarluyandi	L				I			
ysc	Yassic	E				I			
ysd	Samatao	L				I			
ysg	Sonaga	L				I			
ysl	Yugoslavian Sign Language	L				I			
ysm	Myanmar Sign Language	L				I			
ysn	Sani	L				I			
yso	Nisi (China)	L				I			
ysp	Southern Lolopo	L				I			
ysr	Sirenik Yupik	E				I			
yss	Yessan-Mayo	L				I			
ysy	Sanie	L				I			
yta	Talu	L				I			
ytl	Tanglang	L				I			
ytp	Thopho	L				I			
ytw	Yout Wam	L				I			
yty	Yatay	E				I			
yua	Yucateco	L				I			
yub	Yugambal	E				I			
yuc	Yuchi	L				I			
yud	Judeo-Tripolitanian Arabic	L				I			
yue	Yue Chinese	L				I			
yuf	Havasupai-Walapai-Yavapai	L				I			
yug	Yug	E				I			
yui	Yurutí	L				I			
yuj	Karkar-Yuri	L				I			
yuk	Yuki	E				I			
yul	Yulu	L				I			
yum	Quechan	L				I			
yun	Bena (Nigeria)	L				I			
yup	Yukpa	L				I			
yuq	Yuqui	L				I			
yur	Yurok	E				I			
yut	Yopno	L				I			
yuw	Yau (Morobe Province)	L				I			
yux	Southern Yukaghir	L				I			
yuy	East Yugur	L				I			
yuz	Yuracare	L				I			
yva	Yawa	L				I			
yvt	Yavitero	E				I			
ywa	Kalou	L				I			
ywg	Yinhawangka	L				I			
ywl	Western Lalu	L				I			
ywn	Yawanawa	L				I			
ywq	Wuding-Luquan Yi	L				I			
ywr	Yawuru	L				I			
ywt	Xishanba Lalo	L				I			
ywu	Wumeng Nasu	L				I			
yww	Yawarawarga	E				I			
yxa	Mayawali	E				I			
yxg	Yagara	E				I			
yxl	Yardliyawarra	E				I			
yxm	Yinwum	E				I			
yxu	Yuyu	E				I			
yxy	Yabula Yabula	E				I			
yyr	Yir Yoront	E				I			
yyu	Yau (Sandaun Province)	L				I			
yyz	Ayizi	L				I			
yzg	E'ma Buyang	L				I			
yzk	Zokhuo	L				I			
zaa	Sierra de Juárez Zapotec	L				I			
zab	Western Tlacolula Valley Zapotec	L				I			
zac	Ocotlán Zapotec	L				I			
zad	Cajonos Zapotec	L				I			
zae	Yareni Zapotec	L				I			
zaf	Ayoquesco Zapotec	L				I			
zag	Zaghawa	L				I			
zah	Zangwal	L				I			
zai	Isthmus Zapotec	L				I			
zaj	Zaramo	L				I			
zak	Zanaki	L				I			
zal	Zauzou	L				I			
zam	Miahuatlán Zapotec	L				I			
zao	Ozolotepec Zapotec	L				I			
zap	Zapotec	L	zap	zap		M			
zaq	Aloápam Zapotec	L				I			
zar	Rincón Zapotec	L				I			
zas	Santo Domingo Albarradas Zapotec	L				I			
zat	Tabaa Zapotec	L				I			
zau	Zangskari	L				I			
zav	Yatzachi Zapotec	L				I			
zaw	Mitla Zapotec	L				I			
zax	Xadani Zapotec	L				I			
